"iso3","country","year","indicator_code","variable","value","source"
"COL","Colombia","2000","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.9474743929536","World Bank WDI"
"COL","Colombia","1999","FS.AST.PRVT.GD.ZS","private_credit_gdp","31.654183439449","World Bank WDI"
"COL","Colombia","1998","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.2185505194702","World Bank WDI"
"COL","Colombia","1997","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.4758451431847","World Bank WDI"
"COL","Colombia","1996","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.3234826301522","World Bank WDI"
"COL","Colombia","1995","FS.AST.PRVT.GD.ZS","private_credit_gdp","33.6634295845069","World Bank WDI"
"COL","Colombia","1994","FS.AST.PRVT.GD.ZS","private_credit_gdp","31.0736127250167","World Bank WDI"
"COL","Colombia","1993","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.6713526450495","World Bank WDI"
"COL","Colombia","1992","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.2421600275776","World Bank WDI"
"COL","Colombia","1991","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.4043091760028","World Bank WDI"
"COL","Colombia","1990","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.9105916549165","World Bank WDI"
"COL","Colombia","1988","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.2207245066807","World Bank WDI"
"COL","Colombia","1987","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.4899818775378","World Bank WDI"
"COL","Colombia","1985","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.6275208256014","World Bank WDI"
"COL","Colombia","1984","FS.AST.PRVT.GD.ZS","private_credit_gdp","37.3224853912167","World Bank WDI"
"COL","Colombia","1983","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.7322749437894","World Bank WDI"
"COL","Colombia","1982","FS.AST.PRVT.GD.ZS","private_credit_gdp","34.1744557517765","World Bank WDI"
"COL","Colombia","1981","FS.AST.PRVT.GD.ZS","private_credit_gdp","32.8222645759247","World Bank WDI"
"COL","Colombia","1980","FS.AST.PRVT.GD.ZS","private_credit_gdp","30.4646229252816","World Bank WDI"
"COL","Colombia","1979","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.1973735234271","World Bank WDI"
"COL","Colombia","1978","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.8080940134383","World Bank WDI"
"COL","Colombia","1977","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.3613219576302","World Bank WDI"
"COL","Colombia","1976","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.5948860540703","World Bank WDI"
"COL","Colombia","1975","FS.AST.PRVT.GD.ZS","private_credit_gdp","29.7866248012876","World Bank WDI"
"COL","Colombia","1974","FS.AST.PRVT.GD.ZS","private_credit_gdp","29.6184053799196","World Bank WDI"
"COL","Colombia","1973","FS.AST.PRVT.GD.ZS","private_credit_gdp","19.0035367659154","World Bank WDI"
"COL","Colombia","1972","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.7531405908846","World Bank WDI"
"COL","Colombia","1971","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.7019360301759","World Bank WDI"
"COL","Colombia","1970","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.802151120752","World Bank WDI"
"COL","Colombia","1969","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.6139911212946","World Bank WDI"
"COL","Colombia","1968","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.5278367077918","World Bank WDI"
"COL","Colombia","1967","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.5682097888857","World Bank WDI"
"COL","Colombia","1966","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.2949443951695","World Bank WDI"
"COL","Colombia","1965","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.6421108319005","World Bank WDI"
"COL","Colombia","1964","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.5169986030584","World Bank WDI"
"COL","Colombia","1963","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.591354493343","World Bank WDI"
"COL","Colombia","1962","FS.AST.PRVT.GD.ZS","private_credit_gdp","24.3280544574142","World Bank WDI"
"COL","Colombia","1961","FS.AST.PRVT.GD.ZS","private_credit_gdp","24.2727063541632","World Bank WDI"
"COL","Colombia","1960","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.9486254379045","World Bank WDI"
"CRI","Costa Rica","2025","FS.AST.PRVT.GD.ZS","private_credit_gdp","51.0306836568544","World Bank WDI"
"CRI","Costa Rica","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","51.2276495671225","World Bank WDI"
"CRI","Costa Rica","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","50.5269682662904","World Bank WDI"
"CRI","Costa Rica","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","51.3585723021287","World Bank WDI"
"CRI","Costa Rica","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","56.0475527880024","World Bank WDI"
"CRI","Costa Rica","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","59.7420306125444","World Bank WDI"
"CRI","Costa Rica","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","55.8867472957005","World Bank WDI"
"CRI","Costa Rica","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","60.1621977806261","World Bank WDI"
"CRI","Costa Rica","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","59.6859060092739","World Bank WDI"
"CRI","Costa Rica","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","58.6380537945029","World Bank WDI"
"CRI","Costa Rica","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","55.1272483638858","World Bank WDI"
"CRI","Costa Rica","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","53.0984453508421","World Bank WDI"
"CRI","Costa Rica","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","49.7299244380898","World Bank WDI"
"CRI","Costa Rica","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","47.4513205210572","World Bank WDI"
"CRI","Costa Rica","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","46.0200426615857","World Bank WDI"
"CRI","Costa Rica","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","44.3141331487755","World Bank WDI"
"CRI","Costa Rica","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","47.6533512000771","World Bank WDI"
"CRI","Costa Rica","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","49.380606237469","World Bank WDI"
"CRI","Costa Rica","2007","FS.AST.PRVT.GD.ZS","private_credit_gdp","43.7723776789672","World Bank WDI"
"CRI","Costa Rica","2006","FS.AST.PRVT.GD.ZS","private_credit_gdp","37.8629840625737","World Bank WDI"
"CRI","Costa Rica","2005","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.8602192345414","World Bank WDI"
"DOM","Dominican Republic","2025","FS.AST.PRVT.GD.ZS","private_credit_gdp","32.8494013968757","World Bank WDI"
"DOM","Dominican Republic","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","31.9220864876323","World Bank WDI"
"DOM","Dominican Republic","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","30.842195690075","World Bank WDI"
"DOM","Dominican Republic","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.965795472561","World Bank WDI"
"DOM","Dominican Republic","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.7700298032382","World Bank WDI"
"DOM","Dominican Republic","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","30.6276284346111","World Bank WDI"
"DOM","Dominican Republic","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.0978072005075","World Bank WDI"
"DOM","Dominican Republic","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.3911536580126","World Bank WDI"
"DOM","Dominican Republic","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.5827678514226","World Bank WDI"
"DOM","Dominican Republic","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","26.9063969746819","World Bank WDI"
"DOM","Dominican Republic","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","26.0392720542651","World Bank WDI"
"DOM","Dominican Republic","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.2661648516991","World Bank WDI"
"DOM","Dominican Republic","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.4371404845689","World Bank WDI"
"DOM","Dominican Republic","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.5374088267045","World Bank WDI"
"DOM","Dominican Republic","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.9374372388722","World Bank WDI"
"DOM","Dominican Republic","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.7350961859087","World Bank WDI"
"DOM","Dominican Republic","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.5664624818529","World Bank WDI"
"DOM","Dominican Republic","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.7401125439887","World Bank WDI"
"DOM","Dominican Republic","2007","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.7082666024064","World Bank WDI"
"DOM","Dominican Republic","2006","FS.AST.PRVT.GD.ZS","private_credit_gdp","18.6926214053015","World Bank WDI"
"DOM","Dominican Republic","2005","FS.AST.PRVT.GD.ZS","private_credit_gdp","19.6494366342449","World Bank WDI"
"DOM","Dominican Republic","2004","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.6407582982231","World Bank WDI"
"ECU","Ecuador","2025","FS.AST.PRVT.GD.ZS","private_credit_gdp","58.8742627097159","World Bank WDI"
"ECU","Ecuador","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","56.5769942262981","World Bank WDI"
"ECU","Ecuador","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","54.654544984531","World Bank WDI"
"ECU","Ecuador","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","52.3799487703168","World Bank WDI"
"ECU","Ecuador","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","49.7533981232754","World Bank WDI"
"ECU","Ecuador","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","49.0557050652741","World Bank WDI"
"ECU","Ecuador","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","42.6915820194147","World Bank WDI"
"ECU","Ecuador","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","38.3374947486699","World Bank WDI"
"ECU","Ecuador","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","34.2208461040213","World Bank WDI"
"ECU","Ecuador","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","31.5046558000332","World Bank WDI"
"ECU","Ecuador","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","29.9362613682185","World Bank WDI"
"ECU","Ecuador","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","29.208430980274","World Bank WDI"
"ECU","Ecuador","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.5522332055412","World Bank WDI"
"ECU","Ecuador","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.44437278344","World Bank WDI"
"ECU","Ecuador","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.5915486903939","World Bank WDI"
"ECU","Ecuador","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.0843336858919","World Bank WDI"
"ECU","Ecuador","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","24.8896332211154","World Bank WDI"
"ECU","Ecuador","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.9648755618427","World Bank WDI"
"ECU","Ecuador","2007","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.3804598593846","World Bank WDI"
"ECU","Ecuador","2006","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.3312165490477","World Bank WDI"
"ECU","Ecuador","2005","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.9843010481258","World Bank WDI"
"ECU","Ecuador","2004","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.5413980220229","World Bank WDI"
"ECU","Ecuador","2003","FS.AST.PRVT.GD.ZS","private_credit_gdp","18.0551202336506","World Bank WDI"
"ECU","Ecuador","2002","FS.AST.PRVT.GD.ZS","private_credit_gdp","19.0719396318142","World Bank WDI"
"GTM","Guatemala","2025","FS.AST.PRVT.GD.ZS","private_credit_gdp","37.2348814336408","World Bank WDI"
"GTM","Guatemala","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.7782896823167","World Bank WDI"
"GTM","Guatemala","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","37.1572608143257","World Bank WDI"
"GTM","Guatemala","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.6069814585529","World Bank WDI"
"GTM","Guatemala","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.6614893229197","World Bank WDI"
"GTM","Guatemala","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.850727668634","World Bank WDI"
"GTM","Guatemala","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","34.0772266375074","World Bank WDI"
"GTM","Guatemala","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.0489070448464","World Bank WDI"
"GTM","Guatemala","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.1676232731098","World Bank WDI"
"GTM","Guatemala","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.7028467505685","World Bank WDI"
"GTM","Guatemala","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.2622053205775","World Bank WDI"
"GTM","Guatemala","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","33.4961486193578","World Bank WDI"
"GTM","Guatemala","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","33.1309585321585","World Bank WDI"
"GTM","Guatemala","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","32.1720830379679","World Bank WDI"
"GTM","Guatemala","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.9639376614018","World Bank WDI"
"GTM","Guatemala","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","24.2180601037473","World Bank WDI"
"GTM","Guatemala","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.7563600648175","World Bank WDI"
"GTM","Guatemala","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.7613592965688","World Bank WDI"
"GTM","Guatemala","2007","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.6410259515017","World Bank WDI"
"GTM","Guatemala","2006","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.8284931279669","World Bank WDI"
"GTM","Guatemala","2005","FS.AST.PRVT.GD.ZS","private_credit_gdp","25.7664440515198","World Bank WDI"
"GTM","Guatemala","2004","FS.AST.PRVT.GD.ZS","private_credit_gdp","26.6308452510315","World Bank WDI"
"GTM","Guatemala","2003","FS.AST.PRVT.GD.ZS","private_credit_gdp","26.6544081298562","World Bank WDI"
"GTM","Guatemala","2002","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.5615722204279","World Bank WDI"
"GTM","Guatemala","2001","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.7667131917867","World Bank WDI"
"HND","Honduras","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","78.4633014261956","World Bank WDI"
"HND","Honduras","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","75.6308247756834","World Bank WDI"
"HND","Honduras","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","70.0841626239484","World Bank WDI"
"HND","Honduras","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","67.7270471861986","World Bank WDI"
"HND","Honduras","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","71.2304636812084","World Bank WDI"
"HND","Honduras","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","64.4630328325205","World Bank WDI"
"HND","Honduras","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","62.8149597149301","World Bank WDI"
"HND","Honduras","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","57.7901974979755","World Bank WDI"
"HND","Honduras","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","57.8354023642267","World Bank WDI"
"HND","Honduras","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","54.5936002238152","World Bank WDI"
"HND","Honduras","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","55.0869372049161","World Bank WDI"
"HND","Honduras","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","54.7226868179144","World Bank WDI"
"HND","Honduras","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","51.2756482307446","World Bank WDI"
"HND","Honduras","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","47.3092310306697","World Bank WDI"
"HND","Honduras","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","47.4622470777193","World Bank WDI"
"HND","Honduras","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","50.3382201748979","World Bank WDI"
"HND","Honduras","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","51.291832674053","World Bank WDI"
"HND","Honduras","2007","FS.AST.PRVT.GD.ZS","private_credit_gdp","52.270420067944","World Bank WDI"
"HND","Honduras","2006","FS.AST.PRVT.GD.ZS","private_credit_gdp","44.7293531580234","World Bank WDI"
"HND","Honduras","2005","FS.AST.PRVT.GD.ZS","private_credit_gdp","38.8417580655353","World Bank WDI"
"HND","Honduras","2004","FS.AST.PRVT.GD.ZS","private_credit_gdp","37.8143681852083","World Bank WDI"
"HND","Honduras","2003","FS.AST.PRVT.GD.ZS","private_credit_gdp","37.1910463818441","World Bank WDI"
"HND","Honduras","2002","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.0320656003149","World Bank WDI"
"HND","Honduras","2001","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.6835662057379","World Bank WDI"
"MEX","Mexico","2025","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.5021122487568","World Bank WDI"
"MEX","Mexico","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.0748199517549","World Bank WDI"
"MEX","Mexico","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","33.2256099210698","World Bank WDI"
"MEX","Mexico","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","34.2487696122269","World Bank WDI"
"MEX","Mexico","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.0570605465604","World Bank WDI"
"MEX","Mexico","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.9325897654775","World Bank WDI"
"MEX","Mexico","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","35.5851864842603","World Bank WDI"
"MEX","Mexico","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","33.6152178109833","World Bank WDI"
"MEX","Mexico","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","34.3431256738601","World Bank WDI"
"MEX","Mexico","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","32.9508423866166","World Bank WDI"
"MEX","Mexico","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","30.8304978690131","World Bank WDI"
"MEX","Mexico","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.1836821060935","World Bank WDI"
"MEX","Mexico","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","27.8590593255176","World Bank WDI"
"MEX","Mexico","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","24.9270563825252","World Bank WDI"
"MEX","Mexico","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","23.5848328387345","World Bank WDI"
"MEX","Mexico","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","22.3237750273616","World Bank WDI"
"MEX","Mexico","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","21.6119225665134","World Bank WDI"
"MEX","Mexico","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","19.7553753175775","World Bank WDI"
"MEX","Mexico","2007","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.4394698066311","World Bank WDI"
"MEX","Mexico","2006","FS.AST.PRVT.GD.ZS","private_credit_gdp","18.3518916727969","World Bank WDI"
"MEX","Mexico","2005","FS.AST.PRVT.GD.ZS","private_credit_gdp","15.3135908147147","World Bank WDI"
"MEX","Mexico","2004","FS.AST.PRVT.GD.ZS","private_credit_gdp","14.1054932641584","World Bank WDI"
"MEX","Mexico","2003","FS.AST.PRVT.GD.ZS","private_credit_gdp","14.6412754593329","World Bank WDI"
"MEX","Mexico","2002","FS.AST.PRVT.GD.ZS","private_credit_gdp","14.1782625366026","World Bank WDI"
"MEX","Mexico","2001","FS.AST.PRVT.GD.ZS","private_credit_gdp","12.240977233378","World Bank WDI"
"MEX","Mexico","2000","FS.AST.PRVT.GD.ZS","private_credit_gdp","14.3477809518427","World Bank WDI"
"MEX","Mexico","1999","FS.AST.PRVT.GD.ZS","private_credit_gdp","15.5385350011939","World Bank WDI"
"MEX","Mexico","1998","FS.AST.PRVT.GD.ZS","private_credit_gdp","17.9317776437342","World Bank WDI"
"MEX","Mexico","1997","FS.AST.PRVT.GD.ZS","private_credit_gdp","20.3129090763085","World Bank WDI"
"NIC","Nicaragua","2024","FS.AST.PRVT.GD.ZS","private_credit_gdp","32.3334560247707","World Bank WDI"
"NIC","Nicaragua","2023","FS.AST.PRVT.GD.ZS","private_credit_gdp","30.0090036209487","World Bank WDI"
"NIC","Nicaragua","2022","FS.AST.PRVT.GD.ZS","private_credit_gdp","29.6997604197174","World Bank WDI"
"NIC","Nicaragua","2021","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.0130773437883","World Bank WDI"
"NIC","Nicaragua","2020","FS.AST.PRVT.GD.ZS","private_credit_gdp","29.7928204469316","World Bank WDI"
"NIC","Nicaragua","2019","FS.AST.PRVT.GD.ZS","private_credit_gdp","32.2173134465347","World Bank WDI"
"NIC","Nicaragua","2018","FS.AST.PRVT.GD.ZS","private_credit_gdp","39.8570584770867","World Bank WDI"
"NIC","Nicaragua","2017","FS.AST.PRVT.GD.ZS","private_credit_gdp","42.7141595154233","World Bank WDI"
"NIC","Nicaragua","2016","FS.AST.PRVT.GD.ZS","private_credit_gdp","38.5800324214676","World Bank WDI"
"NIC","Nicaragua","2015","FS.AST.PRVT.GD.ZS","private_credit_gdp","36.851216246511","World Bank WDI"
"NIC","Nicaragua","2014","FS.AST.PRVT.GD.ZS","private_credit_gdp","33.8611044766836","World Bank WDI"
"NIC","Nicaragua","2013","FS.AST.PRVT.GD.ZS","private_credit_gdp","31.8719462281179","World Bank WDI"
"NIC","Nicaragua","2012","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.7256849089243","World Bank WDI"
"NIC","Nicaragua","2011","FS.AST.PRVT.GD.ZS","private_credit_gdp","26.2021452617968","World Bank WDI"
"NIC","Nicaragua","2010","FS.AST.PRVT.GD.ZS","private_credit_gdp","26.7902771944027","World Bank WDI"
"NIC","Nicaragua","2009","FS.AST.PRVT.GD.ZS","private_credit_gdp","28.4639816565811","World Bank WDI"
"NIC","Nicaragua","2008","FS.AST.PRVT.GD.ZS","private_credit_gdp","31.3902939082916","World Bank WDI"
